track_id,track_name,artist_name,new_popularity_2025,album,popularity_2024,duration_ms,explicit,release_date,af_danceability,af_energy,af_key,af_loudness,af_mode,af_speechiness,af_acousticness,af_instrumentalness,af_liveness,af_valence,af_tempo,genres
4wcGZDRkPVs5551WSYh4kQ,Roll Call,The Neighbourhood,0,Hard - EP,0,251706,False,2017-09-22,0.57,0.539,0,-7.258,1,0.0588,0.0119,0.291,0.644,0.225,77.994,alternative rock
2rUkSAFKHV6JfpwuDire6n,Noise,The Neighbourhood,0,Hard - EP,0,203880,False,2017-09-22,0.623,0.847,7,-3.791,1,0.0297,0.0196,0.232,0.0678,0.737,108.963,"rock, shoegaze, synthpop, Perfection, dark pop"
1JJHAxcqOsHFxcY5yNP12M,The Calling,The Killers,0,Wonderful Wonderful,0,241786,False,2017-09-22,0.661,0.822,11,-4.776,0,0.27,0.202,9.66e-05,0.111,0.643,104.004,"indie, rock, indie rock, epic, band"
0updbisSSFtd5rkFPbovwn,Love Is Pain,Fergie,0,Double Dutchess,0,430774,False,2017-09-22,0.561,0.396,5,-7.65,1,0.0539,0.126,3.62e-05,0.115,0.124,120.069,"pop, Ballad, rock, female vocalists, beautiful"
2WzSnxMq1elPrxjzvTY1hG,Rising Sun,GoldFish,19,Rising Sun,21,183535,False,2017-09-22,0.654,0.706,11,-6.324,0,0.0448,0.0531,0.0,0.166,0.504,122.0,Unknown
0cVIhYkVH7MXVyF472DoZc,Save It Til Morning,Fergie,0,Double Dutchess,0,249384,False,2017-09-22,0.583,0.587,7,-4.527,1,0.035,0.0236,0.0,0.17,0.203,129.818,"pop, female vocalists, Ballad, love at first listen, 2010s"
6PJkZN3uljNizwG4ORI2uZ,Enchanté (Carine) [feat. Axl Jack],Fergie,0,Double Dutchess,0,267253,False,2017-09-22,0.805,0.712,5,-7.85,0,0.0785,0.231,0.000107,0.308,0.525,114.017,"party, electronic, pop, dance, american"
6xGjy6MYW39FbXhGwvgpaM,Like It Ain't Nuttin',Fergie,14,Double Dutchess,0,225446,True,2017-09-22,0.834,0.501,7,-7.498,0,0.0442,0.00201,1.45e-06,0.139,0.251,100.025,"rap, Hip-Hop, pop, bop, american"
0aVQHaVi4hnNwS7ka194QT,Word Of Mouth,Allan Rayman,0,Word Of Mouth,0,179533,False,2017-09-22,0.847,0.472,8,-9.347,1,0.085,0.117,0.000839,0.13,0.381,120.121,Unknown
0zvQo8wa5J3y2xLNnnzLba,Truest Lies (feat. Karra),Far Out,33,Truest Lies,33,181732,False,2017-09-21,0.538,0.882,2,-3.82,1,0.12,0.0086,0.0,0.293,0.262,139.764,Unknown
2pg2TiYo9Rb8KeB5JjP7jS,Sativa,Jhené Aiko,78,Trip,80,276960,True,2017-09-22,0.741,0.61,6,-7.34,0,0.0511,0.316,0.0,0.534,0.72,125.99,"MySpotigramBot, rnb, weed, -1001747063611, indie"
0JHiunLNuecyqiKzL6nTOn,Liger,Young Thug,28,Liger,29,208629,True,2017-09-21,0.757,0.71,1,-5.283,1,0.213,0.339,0.0,0.189,0.646,139.898,"rap, 10s, best of 2017, wavy"
25VPnmKlILU9FK0UxnINA2,Split Stones,Maggie Rogers,0,Split Stones,0,231130,False,2017-09-20,0.708,0.68,7,-7.44,1,0.0533,0.14,0.0,0.0837,0.287,135.554,"american, 2017 single"
6vysuRr9w2PEmRoJFOKmQE,Only Want U feat. Akylla,SNAILS,0,Only Want U feat. Akylla,0,268051,False,2017-09-19,0.572,0.924,6,-3.639,0,0.197,0.00836,0.0199,0.0961,0.214,154.008,Unknown
17bwzMeDpV8QarcaDZh3yA,Tommy,Tommy Genesis,0,Tommy,0,164172,True,2017-09-22,0.723,0.896,1,-5.432,1,0.0451,0.00218,0.00268,0.109,0.458,138.011,"Hip-Hop, rap, Hard, electro, bop"
7uKSil5r7uHexnM9lukPTc,Willy Wonka (feat. Offset),Macklemore,46,GEMINI,49,222773,True,2017-09-22,0.879,0.609,4,-4.943,0,0.114,0.0071,0.0,0.072,0.569,123.991,"Hip-Hop, migos, offset"
1ige00SoW8ezSQztVHPYil,The Purge,Hopsin,0,The Purge,0,203694,True,2017-09-22,0.728,0.863,7,-7.577,1,0.296,0.221,0.0,0.129,0.581,148.026,Unknown
0C0nNm2RDKbANnU4lLfkSc,Wylin',Always Never,0,Call Me Over,0,269268,True,2017-09-08,0.497,0.489,4,-7.849,0,0.0413,0.111,0.00167,0.0912,0.0348,163.814,"indie, rnb, alternative rnb, Montanaave, Sexy Twisted RNB"
41gpbNDcsSh4r8YgVMbQqh,Asilo (feat. Mon Laferte),Jorge Drexler,56,Salvavidas de hielo,58,183880,False,2017-09-22,0.502,0.239,0,-9.988,1,0.0488,0.808,3.08e-05,0.108,0.367,127.484,Unknown
1UnEj1Xn1um7EtICzThjUU,Mala Mujer (feat. Farruko & French Montana) - Remix,C. Tangana,43,Mala Mujer (feat. Farruko & French Montana) [Remix],50,224315,True,2017-09-22,0.808,0.746,7,-4.663,0,0.131,0.329,1.8e-06,0.0747,0.596,100.987,Unknown
1lthedM1zeyNE8UNC4KvIb,Pescaíto,Carlos Vives,0,Pescaíto,0,186941,False,2017-09-22,0.707,0.866,7,-6.549,1,0.063,0.0196,4.68e-06,0.0585,0.966,114.983,Unknown
0ZCOi1Ac5agqvSS3NNukqP,Take It Easy (feat. Alex Rio & Meli Perea),Mik Mish,3,Take It Easy (feat. Alex Rio & Meli Perea),4,192986,False,2017-09-22,0.787,0.653,1,-5.483,0,0.0665,0.259,0.0,0.0934,0.932,89.981,Unknown
4AA8WO12TxwDHj2besjWcx,Luna Llena,Malu Trevejo,41,Luna Llena,43,191466,False,2017-09-22,0.699,0.78,4,-6.041,0,0.0816,0.0369,9.41e-06,0.409,0.658,100.096,Unknown
2iXuKjSouI95QogHTmNl4r,Champeta La Voladora,Dani Boom,4,Champeta La Voladora,4,417053,False,2017-09-22,0.749,0.635,1,-11.465,1,0.0544,0.00868,0.847,0.051,0.513,122.012,Unknown
7fJS2pyuMYFvOaR3yyBzAb,Dados al Aire,Las Áñez,17,Al Aire,18,176744,False,2017-09-22,0.75,0.254,9,-7.944,1,0.0314,0.718,2.02e-06,0.263,0.672,107.935,Unknown
7BtQQR1Oj5YjkjK5Y5wwRL,Fiesta Pal Mundo,Mr Black El Presidente,0,Fiesta Pal Mundo,0,240938,False,2017-09-22,0.928,0.938,6,-3.492,1,0.0996,0.254,2.4e-06,0.0838,0.667,112.0,Unknown
7KXEhfjwdxHVra8VcT2QHH,Skit: Billboard Music Awards Speech,BTS,0,Love Yourself 承 'Her',0,107062,False,2017-09-18,0.252,0.694,0,-15.389,0,0.429,0.38,0.000203,0.66,0.325,87.293,2017
651bLlfvkDpDMQiPrOUQVH,Voy por Ella,Balerom,38,Mundo de Fantasía,38,240000,False,2017-08-30,0.504,0.773,11,-5.99,1,0.0306,0.0156,0.0,0.0905,0.634,163.997,Unknown
2cUmpGd6iMheoDvC286ACd,Codeína,Balerom,28,Mundo de Fantasía,29,198480,False,2017-08-30,0.738,0.523,7,-8.613,0,0.0343,0.0715,1.38e-06,0.112,0.939,126.017,Unknown
02uwNztUb33thWOyxPdJD2,Amor Con Transparencia,Balerom,25,Mundo de Fantasía,26,240946,False,2017-08-30,0.404,0.467,10,-7.999,0,0.0358,0.699,0.0,0.0863,0.578,112.218,Unknown
