name_artist,gen_artist
Joan Leslie,['Faltante']
Edward Newton,['Faltante']
鈴木 弘,"['jazz fusion', 'jazz']"
City Blues Connection,['Faltante']
Bernier,['Faltante']
Rising Altitude,['Faltante']
Tin Tin Out,['Faltante']
RIAS Kammerorchester,['classical']
The Kossoy Sisters,"['bluegrass', 'folk']"
Joseph Flummerfelt,['Faltante']
Frankie J,['Faltante']
Randall Wolfgang,['classical']
Straight No Chaser,['christmas']
9K Breaks,['breakbeat']
Soy Tabues,['Faltante']
Lale Andersen,"['schlager', 'schlagerparty']"
Sardool Sikander,"['bhangra', 'bhajan', 'punjabi pop']"
Abdülkerim,['Faltante']
Nik Frattaroli,['Faltante']
Marco Antonio Solís,"['grupera', 'mariachi', 'ranchera', 'latin pop']"
Kurt Heynicke,['Faltante']
Banda El Recodo,"['banda', 'norteño', 'música mexicana', 'grupera', 'corrido']"
Bordland,['dub techno']
Panos Gavalas,"['laïko', 'entehno']"
Michal Urbaniak,['jazz fusion']
Grace Slick,"['acid rock', 'psychedelic rock']"
Anderson Brothers,['northern soul']
Leonardo Favio,['bolero']
Male drummers with basse,['Faltante']
Barbara Marineau,['musicals']
Σταύρος Πλέσσας,['laïko']
Kyle Landry,['Faltante']
M. Strippel,['Faltante']
Red Camp,['jazz rap']
Chinese New Year Fantasy,['Faltante']
Tamás Cseh,['Faltante']
Giorgos Vourekas,['laïko']
Black Sheep,['east coast hip hop']
45 Grave,"['deathrock', 'post-punk', 'darkwave']"
Gordon Dilworth,['musicals']
Charlotte Nilsson,['dansband']
Neil Diamond,['Faltante']
Kay! Orchestra (1955),['Faltante']
Kensington Square,['Faltante']
Guandulito,['merengue']
Ofra Haza,['mizrahi']
Snehashish Bhowmik,['Faltante']
Milton Rosenstock,['Faltante']
DJs United,['Faltante']
Chris Hillman,"['country rock', 'americana', 'bluegrass']"
Melissa Sanchez,['Faltante']
El Coyote Y Su Banda Tierra Santa,"['banda', 'corrido', 'norteño']"
Percy P,"['motown', 'soul']"
Tito Puente & His Orchestra,"['latin jazz', 'cha cha cha', 'mambo', 'son cubano', 'salsa']"
Buddy Clark,['big band']
Loughton High School for Girls Choir,['Faltante']
Richard Himber and his Orchestra,['Faltante']
Seon,['classical']
Mario Nascimbene,['Faltante']
Iggy Azalea,['Faltante']
DJ Virus,['Faltante']
Tim Cappello,['Faltante']
Miles Jaye,"['quiet storm', 'smooth r&b']"
DJ Monk,"['guaracha', 'exotica']"
Moby Grape,"['psychedelic rock', 'acid rock', 'psychedelic pop']"
Kereni,['dub techno']
Michael Procter,"['disco house', 'funky house']"
Trim The Fat,"['progressive trance', 'progressive house']"
Sounds Of Rain & Thunder Storms,['Faltante']
Female Navajo singer,['Faltante']
Presizzo,"['norteño', 'cumbia norteña', 'tejano', 'grupera']"
Urge Overkill,['Faltante']
Jenő Jandó,"['classical', 'classical piano']"
Herbie Nichols Trio,"['jazz', 'bebop', 'hard bop']"
Schelmanoff,['Faltante']
Jean Cocteau,['Faltante']
Shakin Stevens,"['christmas', 'rockabilly']"
Luisito Benjamin,"['latin jazz', 'mambo', 'salsa']"
Urbie Green,"['big band', 'jazz']"
Cissy Houston,['Faltante']
Helmut Melchert,['opera']
Walter Berry,"['opera', 'requiem', 'classical']"
TRAQULA,['meme rap']
Flamin Groovies,"['power pop', 'proto-punk', 'garage rock', 'jangle pop']"
Bktherula,['Faltante']
Gerald Clark,['calypso']
Johnny Cash,['country']
Patrick Barnitt,['vocal jazz']
Greg Cerrone,['progressive house']
Matthew Wilder,['Faltante']
Grey,['Faltante']
Ibiza Chill Lounge,['Faltante']
Gregory Isaacs,"['reggae', 'roots reggae', 'lovers rock', 'rocksteady', 'ragga', 'dub']"
Noel Phoenix,['Faltante']
Niia,['Faltante']
King Krule,['Faltante']
Lee Herschberg,['Faltante']
Norman Large,['Faltante']
Christoph Willibald Gluck,"['classical', 'opera']"
František Pok,['Faltante']
Lorys,"['breakcore', 'jungle']"
Lotte Leitner,"['opera', 'classical']"
Ruben Ramos,"['tejano', 'mariachi']"
Jack Gilford & John Carradine,['Faltante']
James Morrison,['Faltante']
Mellokings,['Faltante']
Alex Turner,['Faltante']
Saliva,"['nu metal', 'rap metal']"
Brian & Tony Gold,"['dancehall', 'lovers rock']"
Archie Hahn,['Faltante']
Louis Lane,['orchestra']
Lush Rain Creators,['Faltante']
Lillys Chapel School (Ala.),['country blues']
Master Venu,['Faltante']
Pee Wee King and His Band,['traditional country']
Emily Guerra,['Faltante']
Accept,"['heavy metal', 'speed metal', 'metal', 'hard rock', 'thrash metal']"
Alice Coltrane,"['free jazz', 'jazz']"
Ken Stewart,['Faltante']
Della Reese,"['cha cha cha', 'vocal jazz']"
Hampton The Hampster,['Faltante']
Rotimi,"['afrobeats', 'afrobeat', 'afropop']"
Jean Darling,['soul']
Alexandre Brailowsky,['Faltante']
The Team,['hyphy']
Dole & Kom,"['tribal house', 'organic house']"
Wavves,"['garage rock', 'surf rock', 'noise rock']"
Farruko,"['reggaeton', 'trap latino', 'latin']"
Moussa Abadi,['Faltante']
Cymande,['afrobeat']
Lucky Dube,"['reggae', 'roots reggae', 'ragga', 'lovers rock']"
Thea Suits,['new age']
Cynthia Arana,['ranchera']
F.P. Webster,['Faltante']
Ben Beal,['jazz rap']
Paul McCartney,['Faltante']
Marvin Gaye,"['motown', 'soul', 'northern soul', 'quiet storm']"
Lecrae,"['christian hip hop', 'christian', 'gospel r&b', 'christian pop', 'chinese hip hop', 'pop worship']"
Dwight Twilley Band,"['power pop', 'jangle pop']"
Ferris Bueller,['Faltante']
Kevin W. Smith,['Faltante']
MJ ONeill,['Faltante']
Bye Bye Birdie Orchestra,['Faltante']
Loulou Thessalonikia,['Faltante']
Los Pikadientes De Caborca,"['cumbia norteña', 'cumbia', 'norteño', 'música mexicana', 'sierreño']"
Finians Rainbow Orchestra,['Faltante']
John Michael Talbot,"['christian folk', 'ccm', 'christian']"
Leaving Laurel,['melodic house']
B2K,['Faltante']
Sarah McLachlan,['Faltante']
batta,['batak']
Reddy,"['tollywood', 'telugu pop', 'tamil pop', 'kollywood', 'tamil dance']"
Nas,['Faltante']
Bob Clearmountain,['Faltante']
André Baugé,"['chanson', 'french jazz']"
Kolombo,"['g-house', 'tech house']"
Quasimoto,"['experimental hip hop', 'alternative hip hop', 'jazz rap', 'underground hip hop', 'boom bap']"
DJ Chill del Mar,['Faltante']
Antonio Banderas,['mariachi']
Sarah Chen,"['mandopop', 'taiwanese pop', 'cantopop', 'c-pop']"
pxzvc,['Faltante']
Twiddle,['funk rock']
Pedro Magdaleno,['Faltante']
The Balfa Brothers,['Faltante']
Dag Nasty,"['hardcore punk', 'melodic hardcore', 'emocore', 'punk', 'skate punk', 'hardcore', 'post-hardcore']"
Kehlani,['Faltante']
Alberto Ginastera,['orchestra']
The English Concert Choir,"['choral', 'classical']"
Kim Petras,['Faltante']
Static Blue,"['trance', 'progressive trance']"
Trish Thùy Trang,"['v-pop', 'vietnamese bolero']"
Monkey House,['Faltante']
Eliot Feld,['Faltante']
Reflekt,['trance']
Wiso G,['reggaeton']
DJ Bonjo,['Faltante']
Strawbs,"['progressive rock', 'folk rock', 'art rock', 'symphonic rock', 'baroque pop']"
A Tree Grows in Brooklyn Ensemble,['Faltante']
Christopher Mintz-Plasse,"[""children's music""]"
TPD TV,['Faltante']
Tanguturi Suryakumari,['Faltante']
Hannah V,['Faltante']
Artento Divini,"['trance', 'progressive trance']"
Zagreb Festival Orchestra,['classical']
Psilomz22,['Faltante']
Pierre Panis,['Faltante']
Big Truck,['hardcore']
Lil Bob & the Lollipops,['Faltante']
R.L. Burnside,"['blues', 'country blues', 'classic blues', 'modern blues', 'blues rock']"
The Worship Initiative,"['worship', 'christian']"
Traditional,"['medieval', 'traditional music', 'bhajan', 'gregorian chant']"
Murda Beatz,['Faltante']
Miguel Ríos,"['rock en español', 'trova']"
Einar Steen-Nøkleberg,"['classical piano', 'classical']"
RubberBand,['cantopop']
Leonard Rosenman,['Faltante']
Freedom Movement,['worship']
Venetian Snares,"['breakcore', 'idm', 'glitch', 'speedcore', 'hardcore techno', 'jungle', 'breakbeat']"
The Latin Brothers,"['salsa', 'música tropical', 'salsa romantica', 'merengue']"
GZA (Genius),"['east coast hip hop', 'hip hop', 'boom bap']"
Lime,['Faltante']
Orange & Lemons,"['opm', 'pinoy rock', 'harana', 'pinoy alternative', 'pinoy indie', 'p-pop', 'kundiman']"
Doug E. Fresh,"['east coast hip hop', 'go-go']"
Robert Alda,['musicals']
Stephen Kovacevich,"['classical piano', 'classical']"
Monster Magnet,"['stoner rock', 'sludge metal', 'space rock']"
Peter Ostrum,['Faltante']
Pascal Rioux,['nu jazz']
Louie Ramirez And His Conjunto Chango,"['salsa', 'latin jazz', 'mambo', 'cha cha cha', 'son cubano']"
Madhabi Ghosh,['Faltante']
Punkin Machine,"['italo disco', 'disco']"
Arrested Development,['Faltante']
That Poppy,['Faltante']
Josh Osho,['spoken word']
Los Universales,['Faltante']
Josh Turner,"['country', 'christian country']"
Struggle,"['country hip hop', 'southern hip hop']"
Joe Bean Esposito,['Faltante']
G. M. Durrani,['Faltante']
Peter Frampton,['classic rock']
The Missionary Quintet,['african gospel']
Lisa Otto/Sesto Bruscantini/Chorus/Philharmonia Orchestra/Herbert von Karajan,['opera']
Roger Voisin,['Faltante']
Small Island Pride,['calypso']
Rufus Smith,['Faltante']
Roy Ayers,"['jazz funk', 'acid jazz', 'soul jazz']"
Steve Arringtons Hall Of Fame,['post-disco']
Endeverafter,['Faltante']
Dan Thomas,['acoustic pop']
PSY,['Faltante']
Fad Gadget,"['new wave', 'cold wave', 'post-punk', 'synthpop', 'darkwave', 'ebm', 'industrial', 'new beat', 'deathrock']"
Otto Klemperer,"['classical', 'opera', 'requiem', 'choral']"
BiXX,"['trance', 'progressive trance']"
Allan Thomas,"['smooth jazz', 'album rock']"
Bert Dominic,"['kundiman', 'budots', 'pinoy rock', 'harana', 'opm', 'cha cha cha', 'p-pop']"
Aşık Veysel,"['arabesk', 'anatolian rock', 'karadeniz folk']"
Ioanna Georgokopoulou,['Faltante']
Csaba Erdélyi,['Faltante']
Mark Howard,"['bluegrass', 'celtic', 'newgrass']"
Sunshine,['disco']
Aly-Us,['chicago house']
Bryan Ferry,['glam rock']
Bad Wolves,['metal']
Prabhakar Karekar,['marathi pop']
Johnny Seaton,['musicals']
Finatticz,['Faltante']
Alejandro Dario,['Faltante']
Peter Maffay,"['schlager', 'german pop', 'neue deutsche welle', 'schlagerparty']"
Sreeradha Banerjee,"['ghazal', 'bangla pop']"
Fate,"['sufi', 'qawwali', 'bollywood', 'hindi pop', 'desi', 'ghazal']"
Every Mothers Nightmare,"['glam metal', 'glam rock']"
Sofia Vempo,"['laïko', 'entehno']"
SOB X RBE,['hyphy']
SoundLift,"['trance', 'progressive trance']"
Michael Ray,['country']
Britta Byström,['Faltante']
Natalie,['Faltante']
Ramases,"['progressive rock', 'space rock']"
Aminda,['Faltante']
Don Julian & The Larks,['Faltante']
Lelle Nateri,"['tribal house', 'minimal techno']"
The Flamingos,['doo-wop']
AstroNivo,"['minimal techno', 'progressive trance', 'acid house']"
George Fenton,['Faltante']
Barathrum,"['black metal', 'doom metal']"
The Cercados,['p-pop']
RAM,['Faltante']
Peter Scholes,"['symphonic rock', 'orchestra']"
Rev. Paul Jones,"['gospel', 'worship']"
John Newman,['Faltante']
Josh Abrahams,['Faltante']
Germain y sus Angeles Negros,['grupera']
Khia,['Faltante']
UFO,['indietronica']
Stanley Prager,['Faltante']
Matthew Sweet,"['power pop', 'jangle pop']"
Leonard Slatkin,['classical']
Daniel Balavoine,"['variété française', 'chanson', 'french house', 'french pop']"
Wasted Youth,"['hardcore punk', 'punk', 'skate punk']"
Citizen,['Faltante']
Katy Blake,['Faltante']
Eddie Fisher,['adult standards']
Sufjan Stevens,"['chamber pop', 'baroque pop']"
Madhuri Chowdhury,['Faltante']
Jon McLaughlin,['Faltante']
Alex TorgashOFF,['Faltante']
Avao,"['big room', 'trance']"
The Brothers Four,['folk']
Rachel Masters,['choral']
Tunghook,['Faltante']
Pappos Blues,['argentine rock']
ABBA,['Faltante']
Roberto Murolo,"['canzone napoletana', 'italian singer-songwriter']"
Theresa McCarthy,['musicals']
Zhang Yong Fu,['Faltante']
Bela Mukherjee,['Faltante']
Mr. Shadow,"['mexican hip hop', 'latin hip hop', 'gangster rap', 'g-funk']"
Asio (Aka R-Play),['Faltante']
Jorge Bolet,"['classical piano', 'classical']"
The Cool Story Bros,['Faltante']
Point Of Grace,"['ccm', 'christian', 'christmas', 'christian pop', 'christian country']"
Jochen Miller,['trance']
Kay Starr,"['christmas', 'vocal jazz']"
Leonard Warren,['opera']
Fox 2000,['Faltante']
Rico Fung and David at Studio A,['Faltante']
Mabel,['Faltante']
George Warren,['Faltante']
Miguel Cassina,"['christian', 'worship']"
The Graham Ashton Brass Ensemble,['choral']
Sapna Awasthi,"['bollywood', 'bhajan']"
Pinakin Shah,"['gujarati pop', 'gujarati garba']"
Daniel Strauss,['Faltante']
Moe Koffman,['Faltante']
Yumi Matsutoya,"['kayokyoku', 'city pop', 'j-pop']"
Shane 54,"['chillstep', 'edm', 'trance']"
Philip Kok,['Faltante']
Giovanni Sgambati,['Faltante']
Cute Is What We Aim For,"['pop punk', 'emo pop', 'emo']"
Bobby Short,"['swing music', 'electro swing', 'vocal jazz']"
Dalmata,['reggaeton']
Nikos Anestopoylos-Klarino,['Faltante']
David Hasselhoff,['synthwave']
Technotronic,"['eurodance', 'hip house', 'dance']"
Tom Wopat,['musicals']
Trilok Kapoor,['qawwali']
Jack & Jack,['surf rock']
Rey Pirin,['reggaeton mexa']
Paul C,['Faltante']
Surendranath,['Faltante']
Keith Forsey,['Faltante']
Aleksey Yakovlev,"['progressive house', 'progressive trance', 'trance']"
Alberto Molon,['Faltante']
Anne Clark,"['new wave', 'ebm', 'darkwave', 'cold wave', 'new beat', 'synthpop']"
Gal Costa,"['mpb', 'bossa nova', 'brazilian jazz']"
Eleven Pond,"['cold wave', 'darkwave', 'post-punk', 'synthpop', 'new wave']"
Two Tons Of Fun,['post-disco']
Pat Carroll,['Faltante']
Peter Mokran,['Faltante']
Level 42,['synthpop']
Fatal,['german hip hop']
Black Roots,"['roots reggae', 'reggae', 'dub', 'rocksteady']"
Christy Essien,['highlife']
Thanasis Eugenikos,['laïko']
Louis Armstrong & His Sebastian New Cotton Club Orchestra,['Faltante']
Kings of Leon,['modern rock']
Brooke Williams,['Faltante']
Sam Russo,['folk punk']
James Singh,['Faltante']
Lex (Athens),['nu disco']
Caetano Veloso,"['mpb', 'bossa nova', 'samba']"
Daisy,['Faltante']
Kulsum,['Faltante']
Stanley Myers,['Faltante']
Slim Dusty,['Faltante']
Golden Smog,"['alt country', 'americana', 'roots rock', 'power pop']"
mansionz,['Faltante']
KAICHOO,['j-rap']
Ernst Haefliger,"['requiem', 'choral']"
Singapore Philharmonic Winds,['Faltante']
Yelawolf,"['country hip hop', 'southern hip hop']"
Fatback Band,"['post-disco', 'jazz funk']"
Joe Lamont,['album rock']
The Manhattan Transfer,['vocal jazz']
Radiochor Leipzig,['Faltante']
Mingus Big Band,"['big band', 'jazz', 'bebop']"
Jacqueline Brumaire,"['neoclassical', 'opera']"
The Suicide Machines,"['ska punk', 'ska', 'punk', 'skate punk']"
Eleanor Steber,['opera']
Douglas,['Faltante']
August Alsina,['r&b']
Choker,['alternative r&b']
Chotzi Foley,['Faltante']
Maria Stader,"['requiem', 'choral']"
Pete Yorn,['Faltante']
Sandy Lam,"['cantopop', 'mandopop', 'c-pop', 'taiwanese pop']"
Jean Goldkette and his Orchestra,"['ragtime', 'big band']"
Simone Judic,['chanson']
Emblem3,['Faltante']
2003 Philadelphia Singers Quartet,['Faltante']
Marie Vernon,['musicals']
Elephant Man,"['dancehall', 'ragga', 'reggae', 'riddim', 'soca']"
Jan Vayne,['trance']
The Original Jazz Messengers,['Faltante']
Adrianna Caselotti,['Faltante']
Tiroler Landestrachtenverband,['Faltante']
Kenny Lattimore,"['quiet storm', 'smooth r&b', 'neo soul']"
Ap. Xatzixristos,['laïko']
Kelly Marie,"['hi-nrg', 'disco']"
Mark Bennett,['classical']
Creeperfunk,"['funky house', 'electro house']"
Koka Kambon,['Faltante']
Richard Storrs Willis,['Faltante']
A Tree Grows in Brooklyn Orchestra,['Faltante']
明美圭一,['anime']
Pramodh Sankalpa,['Faltante']
Jon Garcia,['Faltante']
Nils Jazz Ensemble,['jazz funk']
Sparta,"['dancehall', 'soca', 'riddim']"
Loose,"['hardcore', 'metalcore', 'deathcore', 'hardcore punk']"
Wandsworth School Boys Choir,"['opera', 'classical']"
Stevie Wonder,"['motown', 'soul']"
Amirbai Karnataki,['Faltante']
Ed Seay,['Faltante']
Gus Dapperton,['bedroom pop']
Polaris,['phonk']
David Moscow,['Faltante']
The Weather Girls,['Faltante']
Cecil James,['chamber music']
Irfane,"['french house', 'nu disco']"
Adam Mansell,['minimal techno']
Buckwheat Zydeco,['Faltante']
Jimmie Vaughan,"['blues', 'blues rock', 'modern blues', 'classic blues', 'soul blues']"
Clevaux,"['gregorian chant', 'medieval']"
David Grant,['Faltante']
Jeanne Cagney,['Faltante']
The Roots,"['east coast hip hop', 'hip hop', 'jazz rap']"
MadeinTYO,['Faltante']
Jonah Jones,"['swing music', 'big band', 'exotica']"
Gian Giacomo Guelfi,['opera']
Dan Daniel,['Faltante']
Wong Kei Wah,['Faltante']
Detail,['Faltante']
Bo Diddley,"['blues', 'classic blues', 'rock and roll', 'rockabilly']"
P-Funk All Stars,['post-disco']
Maejor,['Faltante']
Lil Flip,"['southern hip hop', 'crunk']"
Nacho Chapado,['tribal house']
Ashley Tisdale,['Faltante']
JJ Grey & Mofro,"['modern blues', 'southern rock', 'blues', 'blues rock']"
Nino Oliviero,['exotica']
Paradosiako Valos Mallaras,['Faltante']
Bhad Bhabie,['Faltante']
Anssi Mattila,['Faltante']
Lewis H. Redner,['Faltante']
Yakov Zak,['Faltante']
Lisa B,['argentine trap']
Ice Mc,['eurodance']
David Berkeley,['acoustic pop']
ศร,"['luk thung', 'southern thai music', 'phleng phuea chiwit', 'thai pop']"
The Durutti Column,"['art rock', 'post-punk']"
Studio Musicians,['Faltante']
LaShun Pace,['gospel']
Padmadevi,['Faltante']
Moon Boots,['nu disco']
Gail Clooney,['Faltante']
The Dukes Of Stratosphear,"['power pop', 'psychedelic pop', 'jangle pop', 'psychedelic rock']"
Daniel Müller-Schott/Robert Kulek,['Faltante']
Refused,"['post-hardcore', 'hardcore punk', 'punk', 'hardcore']"
Edwin Hawkins,['Faltante']
Dee Dee Sharp,"['philly soul', 'doo-wop', 'northern soul']"
Lu Geremine,"['latin house', 'guaracha']"
Phrenik,"['dubstep', 'drumstep']"
Rationale,['Faltante']
NoCap,['Faltante']
Pete Seeger,"['folk', 'americana', 'folk rock']"
Jeff Lynne,['Faltante']
Chico DeBarge,"['neo soul', 'quiet storm']"
D-Partunz,['Faltante']
Rina Celi y Orquesta,['Faltante']
Marc Marberg,"['trance', 'progressive trance']"
Goce Arnaudov,['Faltante']
Éric Serra,['Faltante']
Fausto Leali,"['italian singer-songwriter', 'italo dance']"
Casey Watson,['Faltante']
Damia,['Faltante']
Sue Raney,['vocal jazz']
Funkadelic,"['funk rock', 'funk']"
The Sura Quintet,['lounge']
The Sound Of Music Orchestra,['Faltante']
Dennis Jarrett,['Faltante']
João Petra de Barros,['samba']
The Call,['pop rock']
Cody Simpson,['Faltante']
Nickodemus,['Faltante']
Kim Weston,"['motown', 'northern soul']"
Roberto Carlos,"['mpb', 'brega', 'bolero']"
La Gran Banda Caleña,"['música tropical', 'cumbia']"
Agustín Irusta,"['tango', 'bolero']"
Remi Wolf,['Faltante']
Marusha,"['happy hardcore', 'eurodance']"
JUVENILE,"['southern hip hop', 'crunk', 'bounce']"
House Beatz,['Faltante']
Ali Bakhsh Zahoor,['traditional music']
Ra,['indietronica']
Take 6,"['vocal jazz', 'gospel']"
bRUNA,['Faltante']
Rainbow Kitten Surprise,['Faltante']
D. Modugno,"['italian singer-songwriter', 'italo dance', 'canzone napoletana']"
Jason Aquila,['Faltante']
Irina Salkow,['Faltante']
Mayday Parade,"['pop punk', 'emo', 'emo pop']"
Bronisilau Kaper,['Faltante']
Steel Breeze,"['album rock', 'arena rock']"
Corp Hot Latino Rhythms,['Faltante']
Tommy James,['Faltante']
Mirah,['Faltante']
Сергей Волокиткин,['Faltante']
Neon Trees,['Faltante']
White Flag,['Faltante']
Richard Lindgren,['Faltante']
Tony! Toni! Toné!,"['new jack swing', 'quiet storm', 'smooth r&b']"
Bobby Blue Bland,"['blues', 'soul blues', 'classic blues', 'soul']"
Pansy Division,['Faltante']
Nocturnal Rites,"['power metal', 'melodic metal', 'speed metal', 'symphonic metal', 'heavy metal', 'metal']"
Jermaine Fowler,['comedy']
Paint Your Wagon Chorus,['Faltante']
Andris Nelsons,"['classical', 'orchestra']"
Night Club Jazz,['Faltante']
Matt Maltese,['Faltante']
Billy Hawks,['northern soul']
Zareh Kan,"['minimal techno', 'psytrance']"
Minako Yoshida,"['city pop', 'kayokyoku', 'j-r&b']"
William Goodchild,['Faltante']
DC Talk,"['christian rock', 'ccm', 'christian', 'christian alternative rock', 'christian pop', 'pop worship']"
Josef K,['polka']
Antony,['Faltante']
Kikubhai Yagnik,['Faltante']
Hymn Singers,['Faltante']
Color Me Badd,['new jack swing']
Chitalkar,['Faltante']
Clive Griffin,['Faltante']
Francisco Fiorentino,['tango']
Bootsy Collins,['Faltante']
Johnny Mathis; Arranged & Conducted by Ray Ellis,['Faltante']
Maino,['Faltante']
Ron Keel,"['arena rock', 'album rock', 'glam metal', 'glam rock']"
Luise Leitner,['Faltante']
SpizzEnergi,"['post-punk', 'new wave', 'punk']"
InSync Records,['Faltante']
Paradox,"['hindi hip hop', 'desi hip hop', 'punjabi hip hop', 'punjabi pop']"
Richard Armitage,['Faltante']
Night Ranger,"['glam metal', 'album rock', 'arena rock', 'hard rock']"
Raul Porchetto,"['argentine rock', 'latin rock', 'rock en español']"
The Monotones,['doo-wop']
Francesco Albanese,['opera']
Four Year Strong,"['pop punk', 'emo pop', 'punk']"
Ebn-Ozn,['new wave']
MSgt Steve Erickson,['Faltante']
Surjit Khan,"['bhangra', 'punjabi pop']"
Tunnelfist,['Faltante']
Vera Ivkovic,['Faltante']
Terence Trent DArby,['Faltante']
Air,['reggaeton']
Duda Dice,['Faltante']
Arif Mardin,['Faltante']
Bébé Altman,['Faltante']
G. Botea,['Faltante']
Manolis Mparmperakis,['laïko']
Pink Floyd,"['progressive rock', 'psychedelic rock', 'classic rock', 'symphonic rock', 'art rock', 'rock']"
3 Years Down,['Faltante']
Green Jelly,['Faltante']
Dimit5risd Arapakis,['Faltante']
Theory of a Deadman,"['post-grunge', 'alternative metal']"
Bob Sawyers Jazz Band,['Faltante']
LowRider,['hardstyle']
Destroy Boys,['Faltante']
Gerhard Trede,['Faltante']
P. B. Sreenivas,"['kannada pop', 'sandalwood', 'devotional', 'tamil pop']"
Robert Casadesus,"['classical piano', 'classical']"
Topol,['musicals']
The Co-Ds,['northern soul']
David Bryant,['musicals']
Theoxaris Pantidis,['Faltante']
David Darling,['new age']
Raymond Leppard,"['classical', 'opera']"
Sugar Chile Robinson,['boogie-woogie']
Michael Mulheren,['musicals']
Robi Kahakalau,['Faltante']
Durgesh Kumar,['Faltante']
Dicky Wells,['swing music']
Hoyt Axton,['Faltante']
Flash Brothers,['Faltante']
Kri Samadhi,['psytrance']
Howard Vandenburg,['opera']
Zimbo Trio,"['brazilian jazz', 'bossa nova', 'latin jazz']"
John OCallaghan,"['trance', 'progressive trance']"
Nash & Young,"['folk rock', 'classic rock']"
Guy Lombardo And His Royal Canadians,['christmas']
Johnny Dangerous,['chicago house']
Nine Days,['Faltante']
Jimmy & Walter,['Faltante']
Oscar De La Fuente,"['hands up', 'electro house', 'eurotrance']"
Royal Philharmonic Orchestra,"['orchestra', 'classical', 'symphonic rock']"
Eugene McDaniels,['Faltante']
Tom Zé,['mpb']
The Weirdos,"['proto-punk', 'punk', 'hardcore punk']"
Jelena Zaremba,['Faltante']
Rishyendramani,['Faltante']
André Persiany,['Faltante']
Lamberto Gardelli,['opera']
Simone Lo Porto,['Faltante']
Grave Digger,"['power metal', 'speed metal', 'heavy metal', 'metal', 'melodic metal']"
Lorenz Fehenberger,['opera']
Putul Chatterjee,['Faltante']
Lucienne Boyer,"['french jazz', 'chanson']"
Vallis Alps,['Faltante']
Sara,"['bossa nova', 'lounge']"
Orchestre De La Cite,"['requiem', 'choral']"
Valentino,['hyperpop']
The Beatnuts,['east coast hip hop']
Jesse Mac Cormack,['Faltante']
Marcos Valle,"['bossa nova', 'brazilian jazz']"
Eric Turner,['Faltante']
The Jaggerz,['Faltante']
The Chakachas,['Faltante']
Houston,['Faltante']
Paul Weller,['britpop']
khai dreams,['Faltante']
His Calypso Troubadors,['Faltante']
Franz Welser-Möst,"['requiem', 'classical']"
Reunion,"['norteño-sax', 'norteño', 'cumbia norteña']"
Skylar Grey,['Faltante']
Jeff Wayne,['progressive rock']
Rik Rok,"['riddim', 'dancehall', 'ragga', 'lovers rock']"
Yo-Yo,['Faltante']
Bob Gunton,['musicals']
Relyk,['Faltante']
Faouzia,['Faltante']
Yuriy Bondarchuk,['minimal techno']
aether,['Faltante']
Operation Ivy,"['ska punk', 'punk', 'ska', 'skate punk', 'hardcore punk']"
Braincrushers,"['gabber', 'hardcore']"
Aoi tada,['Faltante']
Marcus Collins,['Faltante']
Khurshid Bano,['Faltante']
Doris Troy,"['northern soul', 'doo-wop', 'motown']"
Fabio XB,"['trance', 'progressive trance']"
Ghori,['Faltante']
Keys N Krates,['edm trap']
Spectrasonics,"['psytrance', 'progressive trance']"
Derek Bell,['celtic']
JEAN LOUIS DARMANIN,['Faltante']
Bent,['Faltante']
The Chordettes,['doo-wop']
Jason Donovan,['musicals']
Dear and the Headlights,"['midwest emo', 'indie rock']"
REI AMI,['Faltante']
Banda Tierra Blanca,['banda']
Full Tilt,['trance']
Hungarian State Opera Orchestra,"['opera', 'classical']"
Audiofire (UK),"['psytrance', 'progressive trance']"
Durga,"['qawwali', 'bhangra', 'bhajan', 'sufi']"
Eddie Russell,['dansktop']
โอ๊ค สมิทธิ์,['Faltante']
Spliff Starr,['Faltante']
Lampros Xalkias,['Faltante']
Right Said Fred,['Faltante']
Big Youth,"['roots reggae', 'reggae', 'rocksteady', 'dub', 'ragga']"
محمد الإدريسي,['Faltante']
Casting Crowns,"['christian', 'worship', 'ccm', 'christian rock', 'christian alternative rock', 'pop worship', 'christian pop']"
Sir Dogg,['Faltante']
Nujabes,['jazz rap']
Pete Rivera,['classic rock']
Thelma Carpenter,['Faltante']
Karlheinz Zoeller,['classical']
Headstrong,"['trance', 'progressive trance']"
O.A.R.,"['reggaeton', 'urbano latino']"
Gil Rodin,"['big band', 'swing music']"
Freak Power,['acid jazz']
Samuel Krachmalnick,['musicals']
Chon Arauza Y Su Furia Colombiana,"['cumbia', 'cumbia sonidera']"
Xscape,['traditional music']
Paul Frees,['Faltante']
kalapana,['Faltante']
Cristian Vasile,['Faltante']
LeBlanc And Carr,"['album rock', 'soft rock']"
Spiralizer,['Faltante']
Eurythmics,"['new wave', 'synthpop']"
Sirkazhi Govindarajan,['devotional']
Dogzilla,['trance']
Erkka,['progressive house']
Prem Adib,['Faltante']
Raul Malo,['Faltante']
David Soul,['Faltante']
Steps Ahead,"['gabber', 'happy hardcore', 'hardcore', 'hardcore techno', 'speedcore', 'frenchcore']"
Groove Armada,"['big beat', 'trip hop']"
Joe Williams,"['vocal jazz', 'big band', 'swing music', 'jazz']"
